tweet_id,timestamp_x,source,text,expanded_urls,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,timestamp_y,favorite_count,retweet_count,Timestamp
851224888060895234,2017-04-10 00:06:42+00:00,Twitter for iPhone,"Meet Snoop. His Number One Passion Is Sticking His Head Out Of Car Windows, So He Purchased Some Doggles. Stylish Af. 13/10 Happy Travels Https://T.Co/Ihyfzdz444","https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",13,10,Snoop,unknown,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3,Car_mirror,0.971512,False,Seat_belt,0.00706346,0,Standard_poodle,0.00568265,True,2017-04-10 00:06:42,22090,6350,2017-04-10
850753642995093505,2017-04-08 16:54:09+00:00,Twitter for iPhone,"This Is Kyle. He Made A Joke About Your Shoes, Then Stuck His Tongue Out At You. Uncalled For. Step The H*Ck Up Kyle. 11/10 Would Forgive Https://T.Co/Hlq2Ilg2Un","https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",11,10,Kyle,unknown,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,Pug,0.996952,True,Bull_mastiff,0.000995901,1,French_bulldog,0.00088338,True,2017-04-08 16:54:09,33348,10352,2017-04-08
850380195714523136,2017-04-07 16:10:12+00:00,Twitter for iPhone,This Is Leo. He'S A Personal Triathlon Coach. Currently Overseeing This Athlete'S Push-Pups. H*Ckin Brutal. 13/10 Would Do All He Asks Of Me Https://T.Co/Fxzqtbcnto,https://twitter.com/dog_rates/status/850380195714523136/video/1,13,10,Leo,unknown,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,Yorkshire_terrier,0.2490119999999999,True,Maltese_dog,0.166364,1,Shih-tzu,0.142254,True,2017-04-07 16:10:12,13994,2915,2017-04-07
850145622816686080,2017-04-07 00:38:06+00:00,Twitter for iPhone,This Is Riley. He'S Making New Friends. Jubilant As H*Ck For The Fun Times Ahead. 11/10 For All Pups Pictured Https://T.Co/Pcx25Vv78L,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",11,10,Riley,unknown,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,Tennis_ball,0.7147979999999999,False,Kelpie,0.10539,1,Malinois,0.0585526999999999,True,2017-04-07 00:38:06,17519,4244,2017-04-07
850019790995546112,2017-04-06 16:18:05+00:00,Twitter for iPhone,Say Hello To Boomer. He'S A Sandy Pupper. Having A H*Ckin Blast. 12/10 Would Pet Passionately Https://T.Co/Ecb3Lvexde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12,10,Boomer,pupper,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,Shetland_sheepdog,0.759907,True,Collie,0.107405,1,Pembroke,0.0523353,True,2017-04-06 16:18:05,21944,5459,2017-04-06
849776966551130114,2017-04-06 00:13:11+00:00,Twitter for iPhone,Seriously Guys? Again? We Only Rate Dogs. Please Stop Submitting Other Things Like This Super Good Hammerhead Shark. Thank You... 12/10 Https://T.Co/Tcmc90Msot,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12,10,,unknown,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2,Chihuahua,0.292092,True,Toy_terrier,0.136852,1,Bonnet,0.103111,False,2017-04-06 00:13:11,32390,8404,2017-04-06
849412302885593088,2017-04-05 00:04:08+00:00,Twitter for iPhone,This Is Noosh. He Noticed You Were In The Shower And Thought You Could Use Some Company. 12/10 H*Ckin Loyal Https://T.Co/Uq3Chfgwa3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12,10,Noosh,unknown,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,Schipperke,0.907559,True,Crossword_puzzle,0.0179339,0,Chihuahua,0.0161907,True,2017-04-05 00:04:08,17039,3487,2017-04-05
849336543269576704,2017-04-04 19:03:06+00:00,Twitter for iPhone,"At First I Thought This Was A Dog Because Of The Sign, But It Is Clearly Wilson From Home Improvement. Please Only Send In Dogs... 11/10 Https://T.Co/Jqpk1Bz6Xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11,10,,unknown,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,Patio,0.521788,False,Prison,0.149544,0,Restaurant,0.0271526,False,2017-04-04 19:03:06,12240,2101,2017-04-04
849051919805034497,2017-04-04 00:12:06+00:00,Twitter for iPhone,This Is Kevin. Kevin Doesn'T Give A Single H*Ck. Will Sit In The Fountain If He Wants To. 13/10 Churlish Af Https://T.Co/R6Gjo6Mbzz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13,10,Kevin,unknown,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,Fountain,0.997509,False,American_black_bear,0.00141312,0,Sundial,0.000681115,False,2017-04-04 00:12:06,32617,7396,2017-04-04
848690551926992896,2017-04-03 00:16:10+00:00,Twitter for iPhone,Please Stop Sending In Animals Other Than Dogs. We Only Rate Dogs. Not Furry Ecuadorian Sea Turtles. Thank You... 12/10 Https://T.Co/Uoe79Zb6Vu,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12,10,,unknown,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,Flat-coated_retriever,0.8236479999999999,True,Newfoundland,0.100571,1,Groenendael,0.0383096999999999,True,2017-04-03 00:16:10,27104,4826,2017-04-03
848324959059550208,2017-04-02 00:03:26+00:00,Twitter for iPhone,Meet Odin. He'S Supposed To Be Giving Directions But He'D Rather Look At U Like That. Should Probably Buckle Pup. 12/10 Distracting As H*Ck Https://T.Co/1Psqublq5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12,10,Odin,unknown,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,Malamute,0.5445760000000001,True,Siberian_husky,0.2902679999999999,1,Eskimo_dog,0.154421,True,2017-04-02 00:03:26,20229,4037,2017-04-02
848212111729840128,2017-04-01 16:35:01+00:00,Twitter for iPhone,"This Is Jerry. He'S Doing A Distinguished Tongue Slip. Slightly Patronizing Tbh. You Think You'Re Better Than Us, Jerry? 6/10 Hold Me Back Https://T.Co/Dkobbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,6,10,Jerry,unknown,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,Bedlington_terrier,0.333486,True,Ibizan_hound,0.245797,1,Wallaby,0.131647,False,2017-04-01 16:35:01,17618,3444,2017-04-01
847971574464610304,2017-04-01 00:39:12+00:00,Twitter for iPhone,Rt @Basic_Vacek_: I Love My New Mug Easy 13/10 @Dog_Rates Https://T.Co/0Bytol7Wwt,"https://twitter.com/basic_vacek_/status/847971000004354048/photo/1,https://twitter.com/basic_vacek_/status/847971000004354048/photo/1",13,10,,unknown,https://pbs.twimg.com/media/C8SZH1EWAAAIRRF.jpg,1,Coffee_mug,0.633652,False,Cup,0.273392,0,Toilet_tissue,0.0666558,False,2017-04-01 00:39:12,0,482,2017-04-01
847962785489326080,2017-04-01 00:04:17+00:00,Twitter for iPhone,This Is Georgie. He'S Very Shy. Only Puppears When Called. Aggressively Average At Fetch. Unique Front Paws. Looks Slippery. 10/10 Would Pet Https://T.Co/Rcds5Lkisj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10,10,Georgie,unknown,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,Sea_lion,0.882654,False,Mink,0.0668802,0,Otter,0.0256787,False,2017-04-01 00:04:17,25296,5730,2017-04-01
847842811428974592,2017-03-31 16:07:33+00:00,Twitter for iPhone,"This Is Rontu. He Is Described As A Pal, Cuddle Bug, Protector And Constant Shadow. 12/10, But He Needs Your Help

Https://T.Co/Zk4Cpkpffu Https://T.Co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12,10,Rontu,unknown,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,Bernese_mountain_dog,0.951337,True,Greater_swiss_mountain_dog,0.0168491,1,Appenzeller,0.0108492,True,2017-03-31 16:07:33,5935,1522,2017-03-31
847606175596138505,2017-03-31 00:27:14+00:00,Twitter for iPhone,This Is Cannon. He Just Heard Something Behind Him. Fr*Ckin Frightened Af. 12/10 Don'T Look Back Just Run Https://T.Co/Wtpbwt6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12,10,Cannon,unknown,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,Cardigan,0.413688,True,Boston_bull,0.381836,1,Doormat,0.0658678,False,2017-03-31 00:27:14,20208,3774,2017-03-31
847251039262605312,2017-03-30 00:56:03+00:00,Twitter for iPhone,This Is Furzey. He'S Doing An Elevated Sandy Zoom. Adjusts Ears To Steer. 12/10 Would Pet Mid Flight Https://T.Co/Zhbrizqgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12,10,Furzey,unknown,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,Airedale,0.49538,True,Irish_terrier,0.316456,1,Lakeland_terrier,0.1585329999999999,True,2017-03-30 00:56:03,22036,4800,2017-03-30
847157206088847362,2017-03-29 18:43:12+00:00,Twitter for iPhone,"Meet Daisy. She'S Been Pup For Adoption For Months Now But Hasn'T Gotten Any Applications. 11/10 Let'S Change That

Https://T.Co/Jlb9L0M3J0 Https://T.Co/Eh7Fgfuy6R","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11,10,Daisy,unknown,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,Staffordshire_bullterrier,0.219609,True,American_staffordshire_terrier,0.178671,1,Pug,0.123271,True,2017-03-29 18:43:12,21588,6572,2017-03-29
847116187444137987,2017-03-29 16:00:12+00:00,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please Stop Sending In Other Things Like This Blossoming Flop Kangaroo. Thank You... 11/10 Https://T.Co/Eeeerabso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11,10,,unknown,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,White_wolf,0.128935,False,American_staffordshire_terrier,0.113434,1,Dingo,0.0812314,False,2017-03-29 16:00:12,23108,3583,2017-03-29
846874817362120707,2017-03-29 00:01:05+00:00,Twitter for iPhone,"This Is Tuck. As You Can See, He'S Rather H*Ckin Rare. Taken Seriously Until His Legs Are Seen. Tail Stuck In A Permanent Zoom. 13/10 Https://T.Co/P7Pbgqrkse","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13,10,Tuck,unknown,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,Shetland_sheepdog,0.450539,True,Papillon,0.1879279999999999,1,Collie,0.140068,True,2017-03-29 00:01:05,21685,4404,2017-03-29
846514051647705089,2017-03-28 00:07:32+00:00,Twitter for iPhone,This Is Barney. He'S An Elder Doggo. Hitches A Ride When He Gets Tired. Waves Goodbye Before He Leaves. 13/10 Please Come Back Soon Https://T.Co/Cfaasdxauk,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13,10,Barney,doggo,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,Golden_retriever,0.650003,True,Leonberg,0.0651992,1,Norfolk_terrier,0.0529553,True,2017-03-28 00:07:32,48410,13076,2017-03-28
846153765933735936,2017-03-27 00:15:53+00:00,Twitter for iPhone,This Is Vixen. He Really Likes Bananas. Steals Them When He Thinks Nobody'S Watching. 13/10 Opportunistic Af Https://T.Co/A0Cks5Exfr,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13,10,Vixen,unknown,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,Giant_schnauzer,0.346468,True,Flat-coated_retriever,0.218451,1,Labrador_retriever,0.10802,True,2017-03-27 00:15:53,34394,10226,2017-03-27
846042936437604353,2017-03-26 16:55:29+00:00,Twitter for iPhone,Meet Jarvis. The Snow Pupsets Him. Officially Ready For Summer. 12/10 Would Perform A Chilly Boop Https://T.Co/0Hlkztpiow,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12,10,Jarvis,unknown,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,Golden_retriever,0.96111,True,Labrador_retriever,0.0166952,1,Tibetan_mastiff,0.00908153,True,2017-03-26 16:55:29,17256,3224,2017-03-26
845812042753855489,2017-03-26 01:38:00+00:00,Twitter for iPhone,We Usually Don'T Rate Polar Bears But This One Seems Extra Good. Majestic As H*Ck. 13/10 Would Hug For A While Https://T.Co/Tlnexlqzxp,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13,10,,unknown,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,Samoyed,0.979803,True,Chow,0.0159226,1,White_wolf,0.00130279,False,2017-03-26 01:38:00,31737,9894,2017-03-26
845677943972139009,2017-03-25 16:45:08+00:00,Twitter for iPhone,"C'Mon Guys. Please Only Send In Dogs. We Only Rate Dogs, Not Exceptional-Tongued Peruvian Floor Bears. Thank You... 12/10 Https://T.Co/Z30Iqlixno",https://twitter.com/dog_rates/status/845677943972139009/photo/1,12,10,,unknown,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,Chow,0.8086810000000001,True,Groenendael,0.123141,1,Newfoundland,0.0221432,True,2017-03-25 16:45:08,27154,5365,2017-03-25
845397057150107648,2017-03-24 22:08:59+00:00,Twitter for iPhone,"Say Hello To Mimosa. She'S An Emotional Support Doggo Who Helps Her Owner With Ptsd. 13/10, But She Needs Your Help

Https://T.Co/L6Mlzrd7Mx Https://T.Co/Jmutbfdw5O","https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13,10,Mimosa,doggo,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,Dandie_dinmont,0.394404,True,Maltese_dog,0.1865369999999999,1,West_highland_white_terrier,0.1819849999999999,True,2017-03-24 22:08:59,8241,2072,2017-03-24
845306882940190720,2017-03-24 16:10:40+00:00,Twitter for iPhone,This Is Pickles. She'S A Silly Pupper. Thinks She'S A Dish. 12/10 Would Dry Https://T.Co/7Mpcf4Zwek,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,Pickles,pupper,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,Irish_water_spaniel,0.567475,True,Labrador_retriever,0.169496,1,Curly-coated_retriever,0.101518,True,2017-03-24 16:10:40,25225,6039,2017-03-24
844979544864018432,2017-03-23 18:29:57+00:00,Twitter for iPhone,"Pupdate: I'M Proud To Announce That Toby Is 236 Days Sober. Pupgraded To A 13/10. We'Re All Very Proud Of You, Toby Https://T.Co/A5Oajerl9B","https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1",13,10,,unknown,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,Tennis_ball,0.999281,False,Racket,0.00037008,0,Shetland_sheepdog,0.000132068,True,2017-03-23 18:29:57,14738,2909,2017-03-23
844973813909606400,2017-03-23 18:07:10+00:00,Twitter for iPhone,"This Is Brady. He'S A Recovering Alcoholic. Demonstrating Incredible Restraint Here. 12/10 Don'T Give Pup, Don'T Give In, Brady Https://T.Co/B1Ibusq3Hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,12,10,Brady,unknown,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,Labrador_retriever,0.742421,True,Golden_retriever,0.195218,1,Chihuahua,0.0173200999999999,True,2017-03-23 18:07:10,16361,3617,2017-03-23
844704788403113984,2017-03-23 00:18:10+00:00,Twitter for iPhone,This Is Luna. It'S Her First Time Outside And A Bee Stung Her Nose. Completely H*Ckin Uncalled For. 13/10 Where'S The Bee I Just Wanna Talk Https://T.Co/2Ryilghupn,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13,10,Luna,unknown,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,Labrador_retriever,0.980213,True,Golden_retriever,0.00701167,1,Beagle,0.00314697,True,2017-03-23 00:18:10,42022,11633,2017-03-23
844580511645339650,2017-03-22 16:04:20+00:00,Twitter for iPhone,This Is Charlie. He Wants To Know If You Have A Moment To Talk About Washing Machine Insurance Policies. 11/10 Would Hear Him Out Https://T.Co/Gazpqt7Uyk,https://twitter.com/dog_rates/status/844580511645339650/photo/1,11,10,Charlie,unknown,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,Washer,0.903064,False,Dishwasher,0.032489,0,Printer,0.0164562,False,2017-03-22 16:04:20,17871,3533,2017-03-22
844223788422217728,2017-03-21 16:26:50+00:00,Twitter for iPhone,This Is Margo. She Just Dug Pup A Massive Hole. Can'T Wait For You To See It. H*Ckin Proud Of Herself. 12/10 Would Forgive Then Pet Https://T.Co/H38Hb6Rbtx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12,10,Margo,unknown,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,Labrador_retriever,0.71951,True,Chesapeake_bay_retriever,0.122019,1,Newfoundland,0.0388276,True,2017-03-21 16:26:50,14753,2450,2017-03-21
843856843873095681,2017-03-20 16:08:44+00:00,Twitter for iPhone,Say Hello To Sadie And Daisy. They Do All Their Shopping Together. Can Never Agree On What To Get. Like An Old Married Pupple. Both 12/10 Https://T.Co/F5C5L5Wa0E,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12,10,Sadie,unknown,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,Labrador_retriever,0.92254,True,Golden_retriever,0.0743578,1,Great_pyrenees,0.00232495,True,2017-03-20 16:08:44,23211,5220,2017-03-20
843604394117681152,2017-03-19 23:25:35+00:00,Twitter for iPhone,This Is Hank. He'S Been Outside For 3 Minutes And Already Made A Friend. Way To Go Hank. 11/10 For Both Https://T.Co/Whuell84Rc,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,Hank,unknown,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,Labrador_retriever,0.430583,True,Golden_retriever,0.263581,1,Great_pyrenees,0.179385,True,2017-03-19 23:25:35,18310,3081,2017-03-19
843235543001513987,2017-03-18 22:59:54+00:00,Twitter for iPhone,This Is Tycho. She Just Had New Wheels Installed. About To Do A Zoom. 0-60 In 2.4 Seconds. 13/10 Inspirational As H*Ck Https://T.Co/Dkwp2Bymsl,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,Tycho,unknown,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,Pembroke,0.958452,True,Cardigan,0.0237699,1,Chihuahua,0.00526936,True,2017-03-18 22:59:54,23315,6852,2017-03-18
842892208864923648,2017-03-18 00:15:37+00:00,Twitter for iPhone,Rt @Dog_Rates: This Is Stephan. He Just Wants To Help. 13/10 Such A Good Boy Https://T.Co/Dkbyacag2D,"https://twitter.com/dog_rates/status/807106840509214720/video/1,https://twitter.com/dog_rates/status/807106840509214720/video/1",13,10,Stephan,unknown,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,Pomeranian,0.1203579999999999,1,Toy_terrier,0.0770081,True,2017-03-18 00:15:37,0,56625,2017-03-18
842846295480000512,2017-03-17 21:13:10+00:00,Twitter for iPhone,This Is Charlie. He'S Wishing You A Very Fun And Safe St. Pawtrick'S Day. 13/10 Festive Af Https://T.Co/Nfpngcwwys,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,Charlie,unknown,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,Labrador_retriever,0.461076,True,Golden_retriever,0.154946,1,Chihuahua,0.110249,True,2017-03-17 21:13:10,16440,4023,2017-03-17
842765311967449089,2017-03-17 15:51:22+00:00,Twitter for iPhone,"Meet Indie. She'S Not A Fan Of Baths But She'S Definitely A Fan Of Hide &Amp; Seek. 12/10 Click The Link To Help Indie

Https://T.Co/Fvgkiualfk Https://T.Co/Kicftmjd7L","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12,10,Indie,unknown,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1,Tub,0.665238,False,Bucket,0.105166,0,Labrador_retriever,0.0293399,True,2017-03-17 15:51:22,7321,1439,2017-03-17
842535590457499648,2017-03-17 00:38:32+00:00,Twitter for iPhone,This Is Winnie. She Lost Her Body Saving A Children'S Hospital From An Avalanche. 13/10 What A H*Ckin Hero Https://T.Co/Tf0Rh9Zgze,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,Winnie,unknown,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,Pembroke,0.685084,True,Cardigan,0.314608,1,Basenji,0.000159824,True,2017-03-17 00:38:32,19637,3937,2017-03-17
842163532590374912,2017-03-16 00:00:07+00:00,Twitter for iPhone,Meet George. He Looks Slightly Deflated But Overall Quite Powerful. Not Sure How That Human Restrained Him. 12/10 Would Snug With Permission Https://T.Co/O6E0Hb3Xzl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12,10,George,unknown,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2,French_bulldog,0.891227,True,Soccer_ball,0.022811,0,Bull_mastiff,0.012852,True,2017-03-16 00:00:07,26569,6568,2017-03-16
842115215311396866,2017-03-15 20:48:07+00:00,Twitter for iPhone,This Is Bentley. It'S His First Time Going To The Beach. I Think He'S A Fan. 12/10 Would Build Sand Castles With Https://T.Co/Idk4Oyqjoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,Bentley,unknown,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,Chow,0.293493,True,Newfoundland,0.181336,1,Schipperke,0.1251519999999999,True,2017-03-15 20:48:07,15204,3386,2017-03-15
841833993020538882,2017-03-15 02:10:39+00:00,Twitter for iPhone,Rt @Dog_Rates: This Is Ken. His Cheeks Are Magic. 13/10 (Ig: Ken_Shiba) Https://T.Co/Btzf1Ztdeq,"https://twitter.com/dog_rates/status/817423860136083457/video/1,https://twitter.com/dog_rates/status/817423860136083457/video/1",13,10,Ken,unknown,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Ice_bear,0.3362,False,Samoyed,0.2013579999999999,1,Eskimo_dog,0.186789,True,2017-03-15 02:10:39,0,17504,2017-03-15
841680585030541313,2017-03-14 16:01:03+00:00,Twitter for iPhone,"This Is Penny. She'S A Dragon Slayer. Feared By Most, If Not All, Dragons. Showing Off Her Latest Victim Here. 12/10 Would Pet With Caution Https://T.Co/Quoijslpnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,12,10,Penny,unknown,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1,Chihuahua,0.547401,True,Bow_tie,0.1983609999999999,0,Pembroke,0.0584924999999999,True,2017-03-14 16:01:03,27854,8748,2017-03-14
841439858740625411,2017-03-14 00:04:30+00:00,Twitter for iPhone,Here We Have Some Incredible Doggos For #K9Veteransday. All Brave As H*Ck. Salute Your Dog In Solidarity. 14/10 For All Https://T.Co/Svnmdfqkdl,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14,10,,unknown,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3,Military_uniform,0.853684,False,Labrador_retriever,0.0481999,1,Groenendael,0.0153943999999999,True,2017-03-14 00:04:30,13755,4168,2017-03-14
841314665196081154,2017-03-13 15:47:01+00:00,Twitter Web Client,This Is Max. There'S No Way In H*Ck You'Re Taking His Pacifier. Binky Promises It'S Not Happening. 13/10 Very Good Stubborn Boy Https://T.Co/9Lvaqdevz5,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,Max,unknown,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,Afghan_hound,0.903712,True,Saluki,0.0352149999999999,1,Bloodhound,0.0265655,True,2017-03-13 15:47:01,17305,5312,2017-03-13
841077006473256960,2017-03-13 00:02:39+00:00,Twitter for iPhone,This Is Dawn. She'S Just Checking Pup On You. Making Sure You'Re Doing Okay. 12/10 She'S Here If You Need Her Https://T.Co/Xkjrmo4Faq,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,Dawn,unknown,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,Brittany_spaniel,0.962985,True,Blenheim_spaniel,0.0148199999999999,1,Clumber,0.00955711,True,2017-03-13 00:02:39,24926,5991,2017-03-13
840696689258311684,2017-03-11 22:51:24+00:00,Twitter for iPhone,I Didn'T Even Have To Intervene. Took Him 4 Minutes To Realize His Error. 10/10 For Kevin Https://T.Co/2Gclc1Mnr7,https://twitter.com/dog_rates/status/840696689258311684/photo/1,10,10,,unknown,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,1,Web_site,0.8417680000000001,False,Rule,0.00708731,0,Envelope,0.0068203,False,2017-03-11 22:51:24,13377,1116,2017-03-11
840632337062862849,2017-03-11 18:35:42+00:00,Twitter for iPhone,"Say Hello To Maddie And Gunner. They Are Considerably Pupset About Bath Time. Both 12/10 But Gunner Needs Your Help

Https://T.Co/Jesytzb1Jo Https://T.Co/5Cnch08G1O","https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,Maddie,unknown,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,Golden_retriever,0.711148,True,Cocker_spaniel,0.1579289999999999,1,Labrador_retriever,0.0595818999999999,True,2017-03-11 18:35:42,9761,1972,2017-03-11
